Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team,source_file,actual_away_score,actual_home_score,actual_winner,prediction_correct,bet_placed,bet_outcome,predicted_winner,prediction_confidence,month
2024-12-05,WPG,-140.0,1.71,0.5833333333333334,0.4711890439955992,0.5288109560044009,0.45454545454545453,2.2,120.0,BUF,2024-12-05.csv,3.0,2.0,WPG,False,home,-1.0,BUF,0.5288109560044009,2024-12
2024-12-05,NSH,-135.0,1.74,0.574468085106383,0.4436133567596649,0.556386643240335,0.46511627906976744,2.15,115.0,MTL,2024-12-05.csv,0.0,3.0,MTL,True,home,1.15,MTL,0.556386643240335,2024-12
2024-12-05,DET,150.0,2.5,0.4,0.3454477738047235,0.6545522261952768,0.6491228070175439,1.54,-185.0,OTT,2024-12-05.csv,1.0,2.0,OTT,True,home,0.5405405405405406,OTT,0.6545522261952768,2024-12
2024-12-05,SJ,220.0,3.2,0.3125,0.3951757431631407,0.6048242568368591,0.7333333333333333,1.36,-275.0,TB,2024-12-05.csv,1.0,8.0,TB,True,,0.0,TB,0.6048242568368591,2024-12
2024-12-05,FLA,-190.0,1.53,0.6551724137931034,0.4823558522545637,0.5176441477454362,0.38461538461538464,2.6,160.0,PHI,2024-12-05.csv,7.0,5.0,FLA,False,home,-1.0,PHI,0.5176441477454362,2024-12
2024-12-05,COL,125.0,2.25,0.4444444444444444,0.4534844711627654,0.5465155288372346,0.6,1.67,-150.0,CAR,2024-12-05.csv,3.0,5.0,CAR,True,,0.0,CAR,0.5465155288372346,2024-12
2024-12-05,SEA,115.0,2.15,0.46511627906976744,0.5743191840198324,0.4256808159801673,0.574468085106383,1.74,-135.0,NYI,2024-12-05.csv,5.0,2.0,SEA,True,away,1.15,SEA,0.5743191840198324,2024-12
2024-12-05,STL,105.0,2.05,0.4878048780487805,0.5203574432827817,0.4796425567172183,0.5555555555555556,1.8,-125.0,CGY,2024-12-05.csv,4.0,3.0,STL,True,away,1.05,STL,0.5203574432827817,2024-12
2024-12-05,CBJ,240.0,3.4,0.29411764705882354,0.4410641598155439,0.5589358401844559,0.75,1.33,-300.0,EDM,2024-12-05.csv,3.0,6.0,EDM,True,,0.0,EDM,0.5589358401844559,2024-12
2024-12-06,WSH,125.0,2.25,0.4444444444444444,0.5546671244941727,0.4453328755058273,0.5918367346938775,1.69,-145.0,TOR,2024-12-06.csv,3.0,1.0,WSH,True,away,1.25,WSH,0.5546671244941727,2024-12
2024-12-06,SEA,220.0,3.2,0.3125,0.4650570491840201,0.53494295081598,0.7333333333333333,1.36,-275.0,NJ,2024-12-06.csv,2.0,3.0,NJ,True,,0.0,NJ,0.53494295081598,2024-12
2024-12-06,PIT,165.0,2.65,0.37735849056603776,0.4126527968088182,0.5873472031911818,0.6666666666666666,1.5,-200.0,NYR,2024-12-06.csv,2.0,4.0,NYR,True,,0.0,NYR,0.5873472031911818,2024-12
2024-12-06,CBJ,185.0,2.85,0.3508771929824561,0.4566733284451897,0.5433266715548101,0.6923076923076923,1.44,-225.0,VAN,2024-12-06.csv,2.0,5.0,VAN,True,,0.0,VAN,0.5433266715548101,2024-12
2024-12-06,DAL,-125.0,1.8,0.5555555555555556,0.5085308104252283,0.4914691895747715,0.4878048780487805,2.05,105.0,VGK,2024-12-06.csv,2.0,3.0,VGK,False,,0.0,DAL,0.5085308104252283,2024-12
2024-12-06,MIN,-200.0,1.5,0.6666666666666666,0.5550269285172286,0.4449730714827715,0.37735849056603776,2.65,165.0,ANA,2024-12-06.csv,5.0,1.0,MIN,True,,0.0,MIN,0.5550269285172286,2024-12
2024-12-07,PHI,135.0,2.35,0.425531914893617,0.4869447825596175,0.5130552174403826,0.6153846153846154,1.62,-160.0,BOS,2024-12-07.csv,3.0,4.0,BOS,True,,0.0,BOS,0.5130552174403826,2024-12
2024-12-07,UHC,105.0,2.05,0.4878048780487805,0.5245468601457661,0.4754531398542339,0.5555555555555556,1.8,-125.0,BUF,2024-12-07.csv,5.0,2.0,UHC,True,away,1.05,UHC,0.5245468601457661,2024-12
2024-12-07,WPG,-190.0,1.53,0.6551724137931034,0.571447696746301,0.4285523032536988,0.39215686274509803,2.55,155.0,CHI,2024-12-07.csv,4.0,2.0,WPG,True,,0.0,WPG,0.571447696746301,2024-12
2024-12-07,CAR,-185.0,1.54,0.6491228070175439,0.6145319276571424,0.3854680723428577,0.4,2.5,150.0,NYI,2024-12-07.csv,3.0,4.0,NYI,False,,0.0,CAR,0.6145319276571424,2024-12
2024-12-07,SJ,310.0,4.1,0.24390243902439024,0.4189586204892092,0.5810413795107908,0.8,1.25,-400.0,FLA,2024-12-07.csv,1.0,3.0,FLA,True,,0.0,FLA,0.5810413795107908,2024-12
2024-12-07,WSH,-150.0,1.67,0.6,0.4327630838689465,0.5672369161310534,0.4444444444444444,2.25,125.0,MTL,2024-12-07.csv,4.0,2.0,WSH,False,home,-1.0,MTL,0.5672369161310534,2024-12
2024-12-07,NSH,-105.0,1.95,0.5121951219512195,0.4850097813000438,0.5149902186999562,0.5348837209302325,1.87,-115.0,OTT,2024-12-07.csv,1.0,3.0,OTT,True,,0.0,OTT,0.5149902186999562,2024-12
2024-12-07,COL,-190.0,1.53,0.6551724137931034,0.6026608395745169,0.397339160425483,0.39215686274509803,2.55,155.0,DET,2024-12-07.csv,2.0,1.0,COL,True,,0.0,COL,0.6026608395745169,2024-12
2024-12-07,TOR,-160.0,1.62,0.6153846153846154,0.4168114144994781,0.5831885855005219,0.425531914893617,2.35,135.0,PIT,2024-12-07.csv,2.0,5.0,PIT,True,home,1.35,PIT,0.5831885855005219,2024-12
2024-12-07,MIN,135.0,2.35,0.425531914893617,0.5,0.5,0.6153846153846154,1.62,-160.0,LA,2024-12-07.csv,1.0,4.0,LA,True,,0.0,LA,0.5,2024-12
2024-12-07,STL,225.0,3.25,0.3076923076923077,0.4369722180199697,0.5630277819800302,0.7333333333333333,1.36,-275.0,EDM,2024-12-07.csv,2.0,4.0,EDM,True,,0.0,EDM,0.5630277819800302,2024-12
2024-12-08,SEA,145.0,2.45,0.40816326530612246,0.5233499004650942,0.4766500995349058,0.6363636363636364,1.57,-175.0,NYR,2024-12-08.csv,7.0,5.0,SEA,True,away,1.45,SEA,0.5233499004650942,2024-12
2024-12-08,TB,-115.0,1.87,0.5348837209302325,0.5482570109778164,0.4517429890221836,0.5121951219512195,1.95,-105.0,VAN,2024-12-08.csv,4.0,2.0,TB,True,away,0.8695652173913043,TB,0.5482570109778164,2024-12
2024-12-08,NYI,120.0,2.2,0.45454545454545453,0.4685284625937904,0.5314715374062094,0.5833333333333334,1.71,-140.0,OTT,2024-12-08.csv,4.0,2.0,NYI,False,,0.0,OTT,0.5314715374062094,2024-12
2024-12-08,CBJ,140.0,2.4,0.4166666666666667,0.4729710190410859,0.527028980958914,0.6226415094339622,1.61,-165.0,WPG,2024-12-08.csv,4.0,1.0,CBJ,False,,0.0,WPG,0.527028980958914,2024-12
2024-12-08,COL,130.0,2.3,0.43478260869565216,0.4403740151357761,0.5596259848642238,0.6078431372549019,1.65,-155.0,NJ,2024-12-08.csv,4.0,0.0,COL,False,,0.0,NJ,0.5596259848642238,2024-12
2024-12-08,UHC,-110.0,1.91,0.5238095238095238,0.5157962795307157,0.4842037204692843,0.5238095238095238,1.91,-110.0,PHI,2024-12-08.csv,4.0,2.0,UHC,True,,0.0,UHC,0.5157962795307157,2024-12
2024-12-08,CGY,190.0,2.9,0.3448275862068966,0.5,0.5,0.6923076923076923,1.44,-225.0,DAL,2024-12-08.csv,2.0,6.0,DAL,True,,0.0,DAL,0.5,2024-12
2024-12-09,DET,105.0,2.05,0.4878048780487805,0.3865510866616851,0.613448913338315,0.5555555555555556,1.8,-125.0,BUF,2024-12-09.csv,6.0,5.0,DET,False,home,-1.0,BUF,0.613448913338315,2024-12
2024-12-09,CHI,200.0,3.0,0.3333333333333333,0.4343757862580357,0.5656242137419643,0.7142857142857143,1.4,-250.0,NYR,2024-12-09.csv,2.0,1.0,CHI,False,,0.0,NYR,0.5656242137419643,2024-12
2024-12-09,ANA,120.0,2.2,0.45454545454545453,0.3865298508459936,0.6134701491540064,0.5918367346938775,1.69,-145.0,MTL,2024-12-09.csv,2.0,3.0,MTL,True,home,0.6896551724137931,MTL,0.6134701491540064,2024-12
2024-12-10,TOR,115.0,2.15,0.46511627906976744,0.4294368738711336,0.5705631261288664,0.574468085106383,1.74,-135.0,NJ,2024-12-10.csv,2.0,1.0,TOR,False,,0.0,NJ,0.5705631261288664,2024-12
2024-12-10,COL,-175.0,1.57,0.6363636363636364,0.5100535574347024,0.4899464425652976,0.40816326530612246,2.45,145.0,PIT,2024-12-10.csv,6.0,2.0,COL,True,,0.0,COL,0.5100535574347024,2024-12
2024-12-10,SJ,375.0,4.75,0.21052631578947367,0.4358503187031461,0.5641496812968538,0.8333333333333334,1.2,-500.0,CAR,2024-12-10.csv,2.0,3.0,CAR,True,,0.0,CAR,0.5641496812968538,2024-12
2024-12-10,PHI,-120.0,1.83,0.5454545454545454,0.5,0.5,0.5,2.0,100.0,CBJ,2024-12-10.csv,5.0,3.0,PHI,False,,0.0,CBJ,0.5,2024-12
2024-12-10,LA,-125.0,1.8,0.5555555555555556,0.5633238455348655,0.4366761544651346,0.4878048780487805,2.05,105.0,NYI,2024-12-10.csv,3.0,1.0,LA,True,away,0.8,LA,0.5633238455348655,2024-12
2024-12-10,CGY,145.0,2.45,0.40816326530612246,0.5332391734661613,0.4667608265338385,0.6363636363636364,1.57,-175.0,NSH,2024-12-10.csv,4.0,3.0,CGY,True,away,1.45,CGY,0.5332391734661613,2024-12
2024-12-10,BOS,120.0,2.2,0.45454545454545453,0.5,0.5,0.5833333333333334,1.71,-140.0,WPG,2024-12-10.csv,1.0,8.0,WPG,True,,0.0,WPG,0.5,2024-12
2024-12-10,TB,130.0,2.3,0.43478260869565216,0.4881220120686276,0.5118779879313725,0.6078431372549019,1.65,-155.0,EDM,2024-12-10.csv,1.0,2.0,EDM,True,,0.0,EDM,0.5118779879313725,2024-12
2024-12-10,MIN,-105.0,1.95,0.5121951219512195,0.5,0.5,0.5348837209302325,1.87,-115.0,UHC,2024-12-10.csv,5.0,4.0,MIN,False,,0.0,UHC,0.5,2024-12
2024-12-10,STL,145.0,2.45,0.40816326530612246,0.5383283621250783,0.4616716378749216,0.6363636363636364,1.57,-175.0,VAN,2024-12-10.csv,4.0,3.0,STL,True,away,1.45,STL,0.5383283621250783,2024-12
2024-12-10,FLA,-190.0,1.53,0.6551724137931034,0.5344629207399983,0.4655370792600016,0.39215686274509803,2.55,155.0,SEA,2024-12-10.csv,2.0,1.0,FLA,True,,0.0,FLA,0.5344629207399983,2024-12
2024-12-11,NYR,-140.0,1.71,0.5833333333333334,0.5,0.5,0.45454545454545453,2.2,120.0,BUF,2024-12-11.csv,3.0,2.0,NYR,False,,0.0,BUF,0.5,2024-12
2024-12-11,ANA,200.0,3.0,0.3333333333333333,0.4460465355348874,0.5539534644651126,0.7142857142857143,1.4,-250.0,OTT,2024-12-11.csv,1.0,5.0,OTT,True,,0.0,OTT,0.5539534644651126,2024-12
2024-12-12,ANA,340.0,4.4,0.22727272727272727,0.4522056017198718,0.5477943982801282,0.8181818181818182,1.22,-450.0,TOR,2024-12-12.csv,2.0,3.0,TOR,True,,0.0,TOR,0.5477943982801282,2024-12
2024-12-12,PIT,-120.0,1.83,0.5454545454545454,0.4918524061510931,0.5081475938489068,0.5,2.0,100.0,MTL,2024-12-12.csv,9.0,2.0,PIT,False,home,-1.0,MTL,0.5081475938489068,2024-12
2024-12-12,LA,130.0,2.3,0.43478260869565216,0.5140477301953815,0.4859522698046185,0.6078431372549019,1.65,-155.0,NJ,2024-12-12.csv,1.0,3.0,NJ,False,away,-1.0,LA,0.5140477301953815,2024-12
2024-12-12,DET,100.0,2.0,0.5,0.4853362901231043,0.5146637098768956,0.5454545454545454,1.83,-120.0,PHI,2024-12-12.csv,1.0,4.0,PHI,True,,0.0,PHI,0.5146637098768956,2024-12
2024-12-12,WSH,-175.0,1.57,0.6363636363636364,0.4839776477934378,0.516022352206562,0.40816326530612246,2.45,145.0,CBJ,2024-12-12.csv,2.0,1.0,WSH,False,home,-1.0,CBJ,0.516022352206562,2024-12
2024-12-12,CHI,155.0,2.55,0.39215686274509803,0.4867093303020228,0.5132906696979772,0.6551724137931034,1.53,-190.0,NYI,2024-12-12.csv,4.0,5.0,NYI,True,,0.0,NYI,0.5132906696979772,2024-12
2024-12-12,SJ,145.0,2.45,0.40816326530612246,0.5,0.5,0.6363636363636364,1.57,-175.0,STL,2024-12-12.csv,4.0,3.0,SJ,False,,0.0,STL,0.5,2024-12
2024-12-12,NSH,180.0,2.8,0.35714285714285715,0.5256081441036426,0.4743918558963573,0.6923076923076923,1.44,-225.0,DAL,2024-12-12.csv,4.0,1.0,NSH,True,away,1.8,NSH,0.5256081441036426,2024-12
2024-12-12,VGK,100.0,2.0,0.5,0.5400911454251451,0.4599088545748548,0.5454545454545454,1.83,-120.0,WPG,2024-12-12.csv,3.0,2.0,VGK,True,away,1.0,VGK,0.5400911454251451,2024-12
2024-12-12,EDM,-140.0,1.71,0.5833333333333334,0.5457070315205175,0.4542929684794825,0.45454545454545453,2.2,120.0,MIN,2024-12-12.csv,7.0,1.0,EDM,True,,0.0,EDM,0.5457070315205175,2024-12
2024-12-12,UHC,150.0,2.5,0.4,0.533355935860057,0.4666440641399431,0.6491228070175439,1.54,-185.0,COL,2024-12-12.csv,4.0,1.0,UHC,True,away,1.5,UHC,0.533355935860057,2024-12
2024-12-12,TB,-155.0,1.65,0.6078431372549019,0.4732778746501598,0.5267221253498401,0.43478260869565216,2.3,130.0,CGY,2024-12-12.csv,8.0,3.0,TB,False,home,-1.0,CGY,0.5267221253498401,2024-12
2024-12-12,FLA,-185.0,1.54,0.6491228070175439,0.5641291039247784,0.4358708960752216,0.4,2.5,150.0,VAN,2024-12-12.csv,0.0,4.0,VAN,False,,0.0,FLA,0.5641291039247784,2024-12
2024-12-12,BOS,-115.0,1.87,0.5348837209302325,0.4921325785094455,0.5078674214905545,0.5121951219512195,1.95,-105.0,SEA,2024-12-12.csv,1.0,5.0,SEA,True,,0.0,SEA,0.5078674214905545,2024-12
2024-12-13,OTT,170.0,2.7,0.37037037037037035,0.5,0.5,0.6774193548387096,1.48,-210.0,CAR,2024-12-13.csv,3.0,0.0,OTT,False,,0.0,CAR,0.5,2024-12
2024-12-14,CHI,290.0,3.9,0.2564102564102564,0.4856807527902962,0.5143192472097039,0.7894736842105263,1.27,-375.0,NJ,2024-12-14.csv,1.0,4.0,NJ,True,,0.0,NJ,0.5143192472097039,2024-12
2024-12-14,LA,-110.0,1.91,0.5238095238095238,0.5,0.5,0.5238095238095238,1.91,-110.0,NYR,2024-12-14.csv,5.0,1.0,LA,False,,0.0,NYR,0.5,2024-12
2024-12-14,PHI,130.0,2.3,0.43478260869565216,0.5112480972775129,0.4887519027224874,0.6078431372549019,1.65,-155.0,MIN,2024-12-14.csv,1.0,4.0,MIN,False,away,-1.0,PHI,0.5112480972775129,2024-12
2024-12-14,VGK,125.0,2.25,0.4444444444444444,0.5146066720168211,0.4853933279831789,0.5918367346938775,1.69,-145.0,EDM,2024-12-14.csv,3.0,6.0,EDM,False,away,-1.0,VGK,0.5146066720168211,2024-12
2024-12-14,PIT,115.0,2.15,0.46511627906976744,0.5339475224175532,0.4660524775824467,0.574468085106383,1.74,-135.0,OTT,2024-12-14.csv,2.0,3.0,OTT,False,away,-1.0,PIT,0.5339475224175532,2024-12
2024-12-14,TOR,-185.0,1.54,0.6491228070175439,0.4927368885938842,0.5072631114061159,0.39215686274509803,2.55,155.0,DET,2024-12-14.csv,2.0,4.0,DET,True,home,1.55,DET,0.5072631114061159,2024-12
2024-12-14,BUF,155.0,2.55,0.39215686274509803,0.5493771609276908,0.450622839072309,0.6491228070175439,1.54,-185.0,WSH,2024-12-14.csv,2.0,4.0,WSH,False,away,-1.0,BUF,0.5493771609276908,2024-12
2024-12-14,ANA,150.0,2.5,0.4,0.4624981734223076,0.5375018265776922,0.6491228070175439,1.54,-185.0,CBJ,2024-12-14.csv,4.0,3.0,ANA,False,,0.0,CBJ,0.5375018265776922,2024-12
2024-12-14,MTL,220.0,3.2,0.3125,0.4642235937275024,0.5357764062724975,0.7333333333333333,1.36,-275.0,WPG,2024-12-14.csv,2.0,4.0,WPG,True,,0.0,WPG,0.5357764062724975,2024-12
2024-12-14,STL,200.0,3.0,0.3333333333333333,0.5184191987635987,0.4815808012364012,0.7142857142857143,1.4,-250.0,DAL,2024-12-14.csv,1.0,2.0,DAL,False,away,-1.0,STL,0.5184191987635987,2024-12
2024-12-14,NSH,145.0,2.45,0.40816326530612246,0.5163286898428134,0.4836713101571865,0.6363636363636364,1.57,-175.0,COL,2024-12-14.csv,2.0,5.0,COL,False,away,-1.0,NSH,0.5163286898428134,2024-12
2024-12-14,FLA,-200.0,1.5,0.6666666666666666,0.491288372312949,0.5087116276870511,0.37735849056603776,2.65,165.0,CGY,2024-12-14.csv,0.0,3.0,CGY,True,home,1.65,CGY,0.5087116276870511,2024-12
2024-12-14,BOS,115.0,2.15,0.46511627906976744,0.523780856546919,0.4762191434530811,0.574468085106383,1.74,-135.0,VAN,2024-12-14.csv,5.0,1.0,BOS,True,away,1.15,BOS,0.523780856546919,2024-12
2024-12-14,UHC,-190.0,1.53,0.6551724137931034,0.523122092426509,0.4768779075734909,0.39215686274509803,2.55,155.0,SJ,2024-12-14.csv,4.0,3.0,UHC,True,,0.0,UHC,0.523122092426509,2024-12
2024-12-14,TB,-130.0,1.77,0.5652173913043478,0.5395462659183817,0.4604537340816183,0.47619047619047616,2.1,110.0,SEA,2024-12-14.csv,5.0,1.0,TB,True,,0.0,TB,0.5395462659183817,2024-12
2024-12-16,WSH,130.0,2.3,0.43478260869565216,0.5,0.5,0.6078431372549019,1.65,-155.0,DAL,2024-12-16.csv,1.0,3.0,DAL,True,,0.0,DAL,0.5,2024-12
2024-12-16,FLA,105.0,2.05,0.4878048780487805,0.5,0.5,0.5555555555555556,1.8,-125.0,EDM,2024-12-16.csv,6.0,5.0,FLA,False,,0.0,EDM,0.5,2024-12
2024-12-16,COL,-150.0,1.67,0.6,0.549844716033603,0.4501552839663971,0.4444444444444444,2.25,125.0,VAN,2024-12-16.csv,1.0,3.0,VAN,False,,0.0,COL,0.549844716033603,2024-12
2024-12-17,BUF,-130.0,1.77,0.5652173913043478,0.5262089641746437,0.4737910358253562,0.47619047619047616,2.1,110.0,MTL,2024-12-17.csv,1.0,6.0,MTL,False,,0.0,BUF,0.5262089641746437,2024-12
2024-12-17,CBJ,200.0,3.0,0.3333333333333333,0.5089309144783467,0.4910690855216532,0.7142857142857143,1.4,-250.0,TB,2024-12-17.csv,3.0,5.0,TB,False,away,-1.0,CBJ,0.5089309144783467,2024-12
2024-12-17,LA,-145.0,1.69,0.5918367346938775,0.4638271741593311,0.5361728258406689,0.45454545454545453,2.2,120.0,PIT,2024-12-17.csv,2.0,3.0,PIT,True,home,1.2,PIT,0.5361728258406689,2024-12
2024-12-17,NYI,200.0,3.0,0.3333333333333333,0.5065396861695196,0.4934603138304804,0.7142857142857143,1.4,-250.0,CAR,2024-12-17.csv,0.0,4.0,CAR,False,away,-1.0,NYI,0.5065396861695196,2024-12
2024-12-17,NJ,-185.0,1.54,0.6491228070175439,0.4902547023540903,0.5097452976459095,0.4,2.5,150.0,STL,2024-12-17.csv,4.0,1.0,NJ,False,home,-1.0,STL,0.5097452976459095,2024-12
2024-12-17,NYR,125.0,2.25,0.4444444444444444,0.5585226220140701,0.4414773779859301,0.6,1.67,-150.0,NSH,2024-12-17.csv,0.0,2.0,NSH,False,away,-1.0,NYR,0.5585226220140701,2024-12
2024-12-17,WSH,-200.0,1.5,0.6666666666666666,0.5383804891726433,0.4616195108273568,0.37735849056603776,2.65,165.0,CHI,2024-12-17.csv,2.0,3.0,CHI,False,,0.0,WSH,0.5383804891726433,2024-12
2024-12-17,BOS,-135.0,1.74,0.574468085106383,0.4708850774685257,0.5291149225314743,0.46511627906976744,2.15,115.0,CGY,2024-12-17.csv,4.0,3.0,BOS,False,home,-1.0,CGY,0.5291149225314743,2024-12
2024-12-17,OTT,-130.0,1.77,0.5652173913043478,0.5271167350186813,0.4728832649813186,0.47619047619047616,2.1,110.0,SEA,2024-12-17.csv,3.0,0.0,OTT,True,,0.0,OTT,0.5271167350186813,2024-12
2024-12-17,WPG,-225.0,1.44,0.6923076923076923,0.492289240685273,0.5077107593147271,0.3508771929824561,2.85,185.0,SJ,2024-12-17.csv,4.0,3.0,WPG,False,home,-1.0,SJ,0.5077107593147271,2024-12
2024-12-18,PHI,-105.0,1.95,0.5121951219512195,0.5,0.5,0.5348837209302325,1.87,-115.0,DET,2024-12-18.csv,4.0,6.0,DET,True,,0.0,DET,0.5,2024-12
2024-12-18,TOR,115.0,2.15,0.46511627906976744,0.4862158999844614,0.5137841000155386,0.574468085106383,1.74,-135.0,DAL,2024-12-18.csv,5.0,3.0,TOR,False,,0.0,DAL,0.5137841000155386,2024-12
2024-12-18,FLA,-145.0,1.69,0.5918367346938775,0.4925622794802916,0.5074377205197084,0.45454545454545453,2.2,120.0,MIN,2024-12-18.csv,6.0,1.0,FLA,False,home,-1.0,MIN,0.5074377205197084,2024-12
2024-12-18,VAN,100.0,2.0,0.5,0.4658310681903717,0.5341689318096283,0.5454545454545454,1.83,-120.0,UHC,2024-12-18.csv,2.0,3.0,UHC,True,,0.0,UHC,0.5341689318096283,2024-12
2024-12-18,WPG,-165.0,1.61,0.6226415094339622,0.5121161930251434,0.4878838069748563,0.4166666666666667,2.4,140.0,ANA,2024-12-18.csv,2.0,3.0,ANA,False,,0.0,WPG,0.5121161930251434,2024-12
2024-12-19,STL,185.0,2.85,0.3508771929824561,0.508446502827786,0.4915534971722141,0.6923076923076923,1.44,-225.0,TB,2024-12-19.csv,1.0,3.0,TB,False,away,-1.0,STL,0.508446502827786,2024-12
2024-12-19,NJ,-225.0,1.44,0.6923076923076923,0.5,0.5,0.3508771929824561,2.85,185.0,CBJ,2024-12-19.csv,2.0,4.0,CBJ,True,,0.0,CBJ,0.5,2024-12
2024-12-19,LA,-160.0,1.62,0.6153846153846154,0.4778180952938846,0.5221819047061155,0.425531914893617,2.35,135.0,PHI,2024-12-19.csv,7.0,3.0,LA,False,home,-1.0,PHI,0.5221819047061155,2024-12
2024-12-19,PIT,135.0,2.35,0.425531914893617,0.5441477917952422,0.4558522082047578,0.6153846153846154,1.62,-160.0,NSH,2024-12-19.csv,5.0,4.0,PIT,True,away,1.35,PIT,0.5441477917952422,2024-12
2024-12-19,SEA,-145.0,1.69,0.5918367346938775,0.5341677616878361,0.4658322383121638,0.4444444444444444,2.25,125.0,CHI,2024-12-19.csv,1.0,3.0,CHI,False,,0.0,SEA,0.5341677616878361,2024-12
2024-12-19,OTT,-135.0,1.74,0.574468085106383,0.490256721001739,0.5097432789982611,0.46511627906976744,2.15,115.0,CGY,2024-12-19.csv,3.0,2.0,OTT,False,home,-1.0,CGY,0.5097432789982611,2024-12
2024-12-19,BOS,150.0,2.5,0.4,0.4755636304784634,0.5244363695215366,0.6491228070175439,1.54,-185.0,EDM,2024-12-19.csv,2.0,3.0,EDM,True,,0.0,EDM,0.5244363695215366,2024-12
2024-12-19,VAN,145.0,2.45,0.40816326530612246,0.4819453934389875,0.5180546065610124,0.6363636363636364,1.57,-175.0,VGK,2024-12-19.csv,1.0,3.0,VGK,True,,0.0,VGK,0.5180546065610124,2024-12
2024-12-19,COL,-275.0,1.36,0.7333333333333333,0.5,0.5,0.3125,3.2,220.0,SJ,2024-12-19.csv,4.0,2.0,COL,False,,0.0,SJ,0.5,2024-12
2024-12-27,CHI,135.0,2.35,0.425531914893617,0.471138974487194,0.528861025512806,0.6153846153846154,1.62,-160.0,BUF,2024-12-27.csv,2.0,6.0,BUF,True,,0.0,BUF,0.528861025512806,2024-12
2024-12-27,TOR,-135.0,1.74,0.574468085106383,0.4702221736714556,0.5297778263285444,0.46511627906976744,2.15,115.0,DET,2024-12-27.csv,5.0,2.0,TOR,False,home,-1.0,DET,0.5297778263285444,2024-12
2024-12-27,CAR,110.0,2.1,0.47619047619047616,0.4689671104047688,0.5310328895952311,0.5652173913043478,1.77,-130.0,NJ,2024-12-27.csv,2.0,4.0,NJ,True,,0.0,NJ,0.5310328895952311,2024-12
2024-12-27,BOS,-155.0,1.65,0.6078431372549019,0.4700753819288478,0.5299246180711521,0.43478260869565216,2.3,130.0,CBJ,2024-12-27.csv,2.0,6.0,CBJ,True,home,1.3,CBJ,0.5299246180711521,2024-12
2024-12-27,NSH,-135.0,1.74,0.574468085106383,0.4716337533930672,0.5283662466069328,0.46511627906976744,2.15,115.0,STL,2024-12-27.csv,4.0,7.0,STL,True,home,1.15,STL,0.5283662466069328,2024-12
2024-12-27,MIN,170.0,2.7,0.37037037037037035,0.4729913576836475,0.5270086423163525,0.6774193548387096,1.48,-210.0,DAL,2024-12-27.csv,3.0,2.0,MIN,False,,0.0,DAL,0.5270086423163525,2024-12
2024-12-27,COL,-140.0,1.71,0.5833333333333334,0.4684772390963563,0.5315227609036438,0.45454545454545453,2.2,120.0,UHC,2024-12-27.csv,4.0,1.0,COL,False,home,-1.0,UHC,0.5315227609036438,2024-12
2024-12-27,VGK,-275.0,1.36,0.7333333333333333,0.4732415800836628,0.5267584199163374,0.3125,3.2,220.0,SJ,2024-12-27.csv,6.0,3.0,VGK,False,home,-1.0,SJ,0.5267584199163374,2024-12
2024-12-30,NYR,175.0,2.75,0.36363636363636365,0.4674466508802414,0.5325533491197587,0.6774193548387096,1.48,-210.0,FLA,2024-12-30.csv,3.0,5.0,FLA,True,,0.0,FLA,0.5325533491197587,2024-12
2024-12-30,NSH,105.0,2.05,0.4878048780487805,0.4681543041553457,0.5318456958446544,0.5555555555555556,1.8,-125.0,WPG,2024-12-30.csv,0.0,3.0,WPG,True,,0.0,WPG,0.5318456958446544,2024-12
2024-12-30,UHC,-155.0,1.65,0.6078431372549019,0.466854969113871,0.533145030886129,0.43478260869565216,2.3,130.0,SEA,2024-12-30.csv,2.0,5.0,SEA,True,home,1.3,SEA,0.533145030886129,2024-12
